service_id,date,exception_type
124175,20211223,1
124180,20211223,1
124185,20211223,1
124190,20211223,1
124195,20211223,1
124200,20211223,1
124205,20211223,1
124206,20211223,1
124211,20211223,1
124222,20211223,1
124227,20211223,1
124228,20211223,1
124229,20211223,1
124230,20211223,1
124233,20211223,1
124238,20211223,1
124243,20211223,1
124248,20211223,1
124253,20211223,1
124258,20211223,1
124263,20211223,1
124268,20211223,1
124273,20211223,1
124278,20211223,1
124281,20211223,1
124282,20211223,1
124283,20211223,1
124288,20211223,1
124297,20211223,1
124302,20211223,1
124308,20211223,1
124313,20211223,1
124322,20211223,1
124328,20211223,1
124333,20211223,1
124338,20211223,1
124347,20211223,1
124352,20211223,1
124357,20211223,1
124362,20211223,1
124367,20211223,1
124372,20211223,1
124377,20211223,1
124382,20211223,1
124387,20211223,1
124388,20211223,1
124393,20211223,1
124394,20211223,1
124399,20211223,1
124404,20211223,1
124409,20211223,1
124414,20211223,1
124419,20211223,1
124424,20211223,1
124429,20211223,1
124434,20211223,1
124435,20211223,1
124440,20211223,1
124445,20211223,1
124450,20211223,1
124451,20211223,1
124452,20211223,1
124457,20211223,1
124462,20211223,1
124467,20211223,1
124472,20211223,1
124473,20211223,1
124478,20211223,1
124479,20211223,1
124484,20211223,1
124485,20211223,1
124490,20211223,1
124495,20211223,1
124500,20211223,1
124501,20211223,1
124502,20211223,1
124503,20211223,1
124508,20211223,1
124509,20211223,1
124514,20211223,1
124519,20211223,1
124524,20211223,1
124525,20211223,1
124530,20211223,1
124535,20211223,1
124540,20211223,1
124545,20211223,1
124550,20211223,1
124551,20211223,1
124552,20211223,1
124553,20211223,1
124558,20211223,1
124563,20211223,1
124564,20211223,1
124569,20211223,1
124570,20211223,1
124575,20211223,1
124580,20211223,1
124585,20211223,1
124590,20211223,1
124595,20211223,1
124600,20211223,1
124605,20211223,1
124610,20211223,1
124615,20211223,1
124620,20211223,1
124625,20211223,1
124626,20211223,1
124627,20211223,1
124632,20211223,1
124637,20211223,1
124642,20211223,1
124643,20211223,1
124648,20211223,1
124653,20211223,1
124658,20211223,1
124663,20211223,1
124668,20211223,1
124669,20211223,1
124670,20211223,1
124671,20211223,1
124676,20211223,1
124681,20211223,1
124684,20211223,1
124689,20211223,1
124694,20211223,1
124699,20211223,1
123608,20211224,1
124040,20211224,1
124045,20211224,1
124050,20211224,1
124055,20211224,1
124058,20211224,1
124063,20211224,1
124068,20211224,1
124073,20211224,1
124078,20211224,1
124083,20211224,1
124088,20211224,1
124093,20211224,1
124098,20211224,1
124103,20211224,1
124108,20211224,1
124113,20211224,1
124118,20211224,1
124123,20211224,1
124128,20211224,1
124133,20211224,1
124138,20211224,1
124143,20211224,1
124148,20211224,1
124153,20211224,1
124158,20211224,1
124163,20211224,1
124168,20211224,1
124173,20211224,1
124174,20211224,1
124175,20211224,1
124180,20211224,1
124185,20211224,1
124190,20211224,1
124195,20211224,1
124200,20211224,1
124205,20211224,1
124206,20211224,1
124211,20211224,1
124222,20211224,1
124227,20211224,1
124228,20211224,1
124229,20211224,1
124230,20211224,1
124233,20211224,1
124238,20211224,1
124243,20211224,1
124248,20211224,1
124253,20211224,1
124258,20211224,1
124263,20211224,1
124268,20211224,1
124273,20211224,1
124278,20211224,1
124281,20211224,1
124282,20211224,1
124283,20211224,1
124288,20211224,1
124297,20211224,1
124302,20211224,1
124308,20211224,1
124313,20211224,1
124322,20211224,1
124328,20211224,1
124333,20211224,1
124338,20211224,1
124347,20211224,1
124352,20211224,1
124357,20211224,1
124362,20211224,1
124367,20211224,1
124372,20211224,1
124377,20211224,1
124382,20211224,1
124387,20211224,1
124388,20211224,1
124393,20211224,1
124394,20211224,1
124399,20211224,1
124404,20211224,1
124409,20211224,1
124414,20211224,1
124419,20211224,1
124424,20211224,1
124429,20211224,1
124434,20211224,1
124435,20211224,1
124440,20211224,1
124445,20211224,1
124450,20211224,1
124451,20211224,1
124452,20211224,1
124457,20211224,1
124462,20211224,1
124467,20211224,1
124472,20211224,1
124473,20211224,1
124478,20211224,1
124479,20211224,1
124484,20211224,1
124485,20211224,1
124490,20211224,1
124495,20211224,1
124500,20211224,1
124501,20211224,1
124502,20211224,1
124503,20211224,1
124508,20211224,1
124509,20211224,1
124514,20211224,1
124519,20211224,1
124524,20211224,1
124525,20211224,1
124530,20211224,1
124535,20211224,1
124540,20211224,1
124545,20211224,1
124550,20211224,1
124551,20211224,1
124552,20211224,1
124553,20211224,1
124558,20211224,1
124563,20211224,1
124564,20211224,1
124569,20211224,1
124570,20211224,1
124575,20211224,1
124580,20211224,1
124585,20211224,1
124590,20211224,1
124595,20211224,1
124600,20211224,1
124605,20211224,1
124610,20211224,1
124615,20211224,1
124620,20211224,1
124625,20211224,1
124626,20211224,1
124627,20211224,1
124632,20211224,1
124637,20211224,1
124642,20211224,1
124643,20211224,1
124648,20211224,1
124653,20211224,1
124658,20211224,1
124663,20211224,1
124668,20211224,1
124669,20211224,1
124670,20211224,1
124671,20211224,1
124676,20211224,1
124681,20211224,1
124684,20211224,1
124689,20211224,1
124694,20211224,1
124699,20211224,1
124038,20211225,1
124043,20211225,1
124048,20211225,1
124053,20211225,1
124061,20211225,1
124066,20211225,1
124071,20211225,1
124076,20211225,1
124081,20211225,1
124086,20211225,1
124091,20211225,1
124096,20211225,1
124101,20211225,1
124106,20211225,1
124111,20211225,1
124116,20211225,1
124121,20211225,1
124126,20211225,1
124131,20211225,1
124136,20211225,1
124141,20211225,1
124146,20211225,1
124151,20211225,1
124156,20211225,1
124161,20211225,1
124166,20211225,1
124171,20211225,1
124178,20211225,1
124183,20211225,1
124188,20211225,1
124193,20211225,1
124198,20211225,1
124203,20211225,1
124209,20211225,1
124220,20211225,1
124225,20211225,1
124236,20211225,1
124241,20211225,1
124246,20211225,1
124251,20211225,1
124256,20211225,1
124261,20211225,1
124266,20211225,1
124271,20211225,1
124276,20211225,1
124286,20211225,1
124291,20211225,1
124295,20211225,1
124300,20211225,1
124306,20211225,1
124311,20211225,1
124316,20211225,1
124320,20211225,1
124326,20211225,1
124331,20211225,1
124336,20211225,1
124341,20211225,1
124345,20211225,1
124350,20211225,1
124355,20211225,1
124360,20211225,1
124365,20211225,1
124370,20211225,1
124375,20211225,1
124380,20211225,1
124385,20211225,1
124391,20211225,1
124397,20211225,1
124402,20211225,1
124407,20211225,1
124412,20211225,1
124417,20211225,1
124422,20211225,1
124427,20211225,1
124432,20211225,1
124438,20211225,1
124443,20211225,1
124448,20211225,1
124455,20211225,1
124460,20211225,1
124465,20211225,1
124470,20211225,1
124476,20211225,1
124482,20211225,1
124488,20211225,1
124493,20211225,1
124498,20211225,1
124506,20211225,1
124512,20211225,1
124517,20211225,1
124522,20211225,1
124528,20211225,1
124533,20211225,1
124538,20211225,1
124543,20211225,1
124548,20211225,1
124556,20211225,1
124561,20211225,1
124567,20211225,1
124573,20211225,1
124578,20211225,1
124583,20211225,1
124588,20211225,1
124593,20211225,1
124598,20211225,1
124603,20211225,1
124608,20211225,1
124613,20211225,1
124618,20211225,1
124623,20211225,1
124630,20211225,1
124635,20211225,1
124640,20211225,1
124646,20211225,1
124651,20211225,1
124656,20211225,1
124661,20211225,1
124666,20211225,1
124674,20211225,1
124679,20211225,1
124687,20211225,1
124692,20211225,1
124697,20211225,1
124038,20211226,1
124043,20211226,1
124048,20211226,1
124053,20211226,1
124061,20211226,1
124066,20211226,1
124071,20211226,1
124076,20211226,1
124081,20211226,1
124086,20211226,1
124091,20211226,1
124096,20211226,1
124101,20211226,1
124106,20211226,1
124111,20211226,1
124116,20211226,1
124121,20211226,1
124126,20211226,1
124131,20211226,1
124136,20211226,1
124141,20211226,1
124146,20211226,1
124151,20211226,1
124156,20211226,1
124161,20211226,1
124166,20211226,1
124171,20211226,1
124178,20211226,1
124183,20211226,1
124188,20211226,1
124193,20211226,1
124198,20211226,1
124203,20211226,1
124209,20211226,1
124220,20211226,1
124225,20211226,1
124236,20211226,1
124241,20211226,1
124246,20211226,1
124251,20211226,1
124256,20211226,1
124261,20211226,1
124266,20211226,1
124271,20211226,1
124276,20211226,1
124286,20211226,1
124291,20211226,1
124295,20211226,1
124300,20211226,1
124306,20211226,1
124311,20211226,1
124316,20211226,1
124320,20211226,1
124326,20211226,1
124331,20211226,1
124336,20211226,1
124341,20211226,1
124345,20211226,1
124350,20211226,1
124355,20211226,1
124360,20211226,1
124365,20211226,1
124370,20211226,1
124375,20211226,1
124380,20211226,1
124385,20211226,1
124391,20211226,1
124397,20211226,1
124402,20211226,1
124407,20211226,1
124412,20211226,1
124417,20211226,1
124422,20211226,1
124427,20211226,1
124432,20211226,1
124438,20211226,1
124443,20211226,1
124448,20211226,1
124455,20211226,1
124460,20211226,1
124465,20211226,1
124470,20211226,1
124476,20211226,1
124482,20211226,1
124488,20211226,1
124493,20211226,1
124498,20211226,1
124506,20211226,1
124512,20211226,1
124517,20211226,1
124522,20211226,1
124528,20211226,1
124533,20211226,1
124538,20211226,1
124543,20211226,1
124548,20211226,1
124556,20211226,1
124561,20211226,1
124567,20211226,1
124573,20211226,1
124578,20211226,1
124583,20211226,1
124588,20211226,1
124593,20211226,1
124598,20211226,1
124603,20211226,1
124608,20211226,1
124613,20211226,1
124618,20211226,1
124623,20211226,1
124630,20211226,1
124635,20211226,1
124640,20211226,1
124646,20211226,1
124651,20211226,1
124656,20211226,1
124661,20211226,1
124666,20211226,1
124674,20211226,1
124679,20211226,1
124687,20211226,1
124692,20211226,1
124697,20211226,1
123608,20211227,1
124040,20211227,1
124045,20211227,1
124050,20211227,1
124055,20211227,1
124058,20211227,1
124063,20211227,1
124068,20211227,1
124073,20211227,1
124078,20211227,1
124083,20211227,1
124088,20211227,1
124093,20211227,1
124098,20211227,1
124103,20211227,1
124108,20211227,1
124113,20211227,1
124118,20211227,1
124123,20211227,1
124128,20211227,1
124133,20211227,1
124138,20211227,1
124143,20211227,1
124148,20211227,1
124153,20211227,1
124158,20211227,1
124163,20211227,1
124168,20211227,1
124173,20211227,1
124174,20211227,1
124175,20211227,1
124180,20211227,1
124185,20211227,1
124190,20211227,1
124195,20211227,1
124200,20211227,1
124205,20211227,1
124206,20211227,1
124211,20211227,1
124222,20211227,1
124227,20211227,1
124228,20211227,1
124229,20211227,1
124230,20211227,1
124233,20211227,1
124238,20211227,1
124243,20211227,1
124248,20211227,1
124253,20211227,1
124258,20211227,1
124263,20211227,1
124268,20211227,1
124273,20211227,1
124278,20211227,1
124281,20211227,1
124282,20211227,1
124283,20211227,1
124288,20211227,1
124297,20211227,1
124302,20211227,1
124308,20211227,1
124313,20211227,1
124322,20211227,1
124328,20211227,1
124333,20211227,1
124338,20211227,1
124347,20211227,1
124352,20211227,1
124357,20211227,1
124362,20211227,1
124367,20211227,1
124372,20211227,1
124377,20211227,1
124382,20211227,1
124387,20211227,1
124388,20211227,1
124393,20211227,1
124394,20211227,1
124399,20211227,1
124404,20211227,1
124409,20211227,1
124414,20211227,1
124419,20211227,1
124424,20211227,1
124429,20211227,1
124434,20211227,1
124435,20211227,1
124440,20211227,1
124445,20211227,1
124450,20211227,1
124451,20211227,1
124452,20211227,1
124457,20211227,1
124462,20211227,1
124467,20211227,1
124472,20211227,1
124473,20211227,1
124478,20211227,1
124479,20211227,1
124484,20211227,1
124485,20211227,1
124490,20211227,1
124495,20211227,1
124500,20211227,1
124501,20211227,1
124502,20211227,1
124503,20211227,1
124508,20211227,1
124509,20211227,1
124514,20211227,1
124519,20211227,1
124524,20211227,1
124525,20211227,1
124530,20211227,1
124535,20211227,1
124540,20211227,1
124545,20211227,1
124550,20211227,1
124551,20211227,1
124552,20211227,1
124553,20211227,1
124558,20211227,1
124563,20211227,1
124564,20211227,1
124569,20211227,1
124570,20211227,1
124575,20211227,1
124580,20211227,1
124585,20211227,1
124590,20211227,1
124595,20211227,1
124600,20211227,1
124605,20211227,1
124610,20211227,1
124615,20211227,1
124620,20211227,1
124625,20211227,1
124626,20211227,1
124627,20211227,1
124632,20211227,1
124637,20211227,1
124642,20211227,1
124643,20211227,1
124648,20211227,1
124653,20211227,1
124658,20211227,1
124663,20211227,1
124668,20211227,1
124669,20211227,1
124670,20211227,1
124671,20211227,1
124676,20211227,1
124681,20211227,1
124684,20211227,1
124689,20211227,1
124694,20211227,1
124699,20211227,1
123608,20211228,1
124040,20211228,1
124045,20211228,1
124050,20211228,1
124055,20211228,1
124058,20211228,1
124063,20211228,1
124068,20211228,1
124073,20211228,1
124078,20211228,1
124083,20211228,1
124088,20211228,1
124093,20211228,1
124098,20211228,1
124103,20211228,1
124108,20211228,1
124113,20211228,1
124118,20211228,1
124123,20211228,1
124128,20211228,1
124133,20211228,1
124138,20211228,1
124143,20211228,1
124148,20211228,1
124153,20211228,1
124158,20211228,1
124163,20211228,1
124168,20211228,1
124173,20211228,1
124174,20211228,1
124175,20211228,1
124180,20211228,1
124185,20211228,1
124190,20211228,1
124195,20211228,1
124200,20211228,1
124205,20211228,1
124206,20211228,1
124211,20211228,1
124222,20211228,1
124227,20211228,1
124228,20211228,1
124229,20211228,1
124230,20211228,1
124233,20211228,1
124238,20211228,1
124243,20211228,1
124248,20211228,1
124253,20211228,1
124258,20211228,1
124263,20211228,1
124268,20211228,1
124273,20211228,1
124278,20211228,1
124281,20211228,1
124282,20211228,1
124283,20211228,1
124288,20211228,1
124297,20211228,1
124302,20211228,1
124308,20211228,1
124313,20211228,1
124322,20211228,1
124328,20211228,1
124333,20211228,1
124338,20211228,1
124347,20211228,1
124352,20211228,1
124357,20211228,1
124362,20211228,1
124367,20211228,1
124372,20211228,1
124377,20211228,1
124382,20211228,1
124387,20211228,1
124388,20211228,1
124393,20211228,1
124394,20211228,1
124399,20211228,1
124404,20211228,1
124409,20211228,1
124414,20211228,1
124419,20211228,1
124424,20211228,1
124429,20211228,1
124434,20211228,1
124435,20211228,1
124440,20211228,1
124445,20211228,1
124450,20211228,1
124451,20211228,1
124452,20211228,1
124457,20211228,1
124462,20211228,1
124467,20211228,1
124472,20211228,1
124473,20211228,1
124478,20211228,1
124479,20211228,1
124484,20211228,1
124485,20211228,1
124490,20211228,1
124495,20211228,1
124500,20211228,1
124501,20211228,1
124502,20211228,1
124503,20211228,1
124508,20211228,1
124509,20211228,1
124514,20211228,1
124519,20211228,1
124524,20211228,1
124525,20211228,1
124530,20211228,1
124535,20211228,1
124540,20211228,1
124545,20211228,1
124550,20211228,1
124551,20211228,1
124552,20211228,1
124553,20211228,1
124558,20211228,1
124563,20211228,1
124564,20211228,1
124569,20211228,1
124570,20211228,1
124575,20211228,1
124580,20211228,1
124585,20211228,1
124590,20211228,1
124595,20211228,1
124600,20211228,1
124605,20211228,1
124610,20211228,1
124615,20211228,1
124620,20211228,1
124625,20211228,1
124626,20211228,1
124627,20211228,1
124632,20211228,1
124637,20211228,1
124642,20211228,1
124643,20211228,1
124648,20211228,1
124653,20211228,1
124658,20211228,1
124663,20211228,1
124668,20211228,1
124669,20211228,1
124670,20211228,1
124671,20211228,1
124676,20211228,1
124681,20211228,1
124684,20211228,1
124689,20211228,1
124694,20211228,1
124699,20211228,1
123608,20211229,1
124040,20211229,1
124045,20211229,1
124050,20211229,1
124055,20211229,1
124058,20211229,1
124063,20211229,1
124068,20211229,1
124073,20211229,1
124078,20211229,1
124083,20211229,1
124088,20211229,1
124093,20211229,1
124098,20211229,1
124103,20211229,1
124108,20211229,1
124113,20211229,1
124118,20211229,1
124123,20211229,1
124128,20211229,1
124133,20211229,1
124138,20211229,1
124143,20211229,1
124148,20211229,1
124153,20211229,1
124158,20211229,1
124163,20211229,1
124168,20211229,1
124173,20211229,1
124174,20211229,1
124175,20211229,1
124180,20211229,1
124185,20211229,1
124190,20211229,1
124195,20211229,1
124200,20211229,1
124205,20211229,1
124206,20211229,1
124211,20211229,1
124222,20211229,1
124227,20211229,1
124228,20211229,1
124229,20211229,1
124230,20211229,1
124233,20211229,1
124238,20211229,1
124243,20211229,1
124248,20211229,1
124253,20211229,1
124258,20211229,1
124263,20211229,1
124268,20211229,1
124273,20211229,1
124278,20211229,1
124281,20211229,1
124282,20211229,1
124283,20211229,1
124288,20211229,1
124297,20211229,1
124302,20211229,1
124308,20211229,1
124313,20211229,1
124322,20211229,1
124328,20211229,1
124333,20211229,1
124338,20211229,1
124347,20211229,1
124352,20211229,1
124357,20211229,1
124362,20211229,1
124367,20211229,1
124372,20211229,1
124377,20211229,1
124382,20211229,1
124387,20211229,1
124388,20211229,1
124393,20211229,1
124394,20211229,1
124399,20211229,1
124404,20211229,1
124409,20211229,1
124414,20211229,1
124419,20211229,1
124424,20211229,1
124429,20211229,1
124434,20211229,1
124435,20211229,1
124440,20211229,1
124445,20211229,1
124450,20211229,1
124451,20211229,1
124452,20211229,1
124457,20211229,1
124462,20211229,1
124467,20211229,1
124472,20211229,1
124473,20211229,1
124478,20211229,1
124479,20211229,1
124484,20211229,1
124485,20211229,1
124490,20211229,1
124495,20211229,1
124500,20211229,1
124501,20211229,1
124502,20211229,1
124503,20211229,1
124508,20211229,1
124509,20211229,1
124514,20211229,1
124519,20211229,1
124524,20211229,1
124525,20211229,1
124530,20211229,1
124535,20211229,1
124540,20211229,1
124545,20211229,1
124550,20211229,1
124551,20211229,1
124552,20211229,1
124553,20211229,1
124558,20211229,1
124563,20211229,1
124564,20211229,1
124569,20211229,1
124570,20211229,1
124575,20211229,1
124580,20211229,1
124585,20211229,1
124590,20211229,1
124595,20211229,1
124600,20211229,1
124605,20211229,1
124610,20211229,1
124615,20211229,1
124620,20211229,1
124625,20211229,1
124626,20211229,1
124627,20211229,1
124632,20211229,1
124637,20211229,1
124642,20211229,1
124643,20211229,1
124648,20211229,1
124653,20211229,1
124658,20211229,1
124663,20211229,1
124668,20211229,1
124669,20211229,1
124670,20211229,1
124671,20211229,1
124676,20211229,1
124681,20211229,1
124684,20211229,1
124689,20211229,1
124694,20211229,1
124699,20211229,1
123608,20211230,1
124040,20211230,1
124045,20211230,1
124050,20211230,1
124055,20211230,1
124058,20211230,1
124063,20211230,1
124068,20211230,1
124073,20211230,1
124078,20211230,1
124083,20211230,1
124088,20211230,1
124093,20211230,1
124098,20211230,1
124103,20211230,1
124108,20211230,1
124113,20211230,1
124118,20211230,1
124123,20211230,1
124128,20211230,1
124133,20211230,1
124138,20211230,1
124143,20211230,1
124148,20211230,1
124153,20211230,1
124158,20211230,1
124163,20211230,1
124168,20211230,1
124173,20211230,1
124174,20211230,1
124175,20211230,1
124180,20211230,1
124185,20211230,1
124190,20211230,1
124195,20211230,1
124200,20211230,1
124205,20211230,1
124206,20211230,1
124211,20211230,1
124222,20211230,1
124227,20211230,1
124228,20211230,1
124229,20211230,1
124230,20211230,1
124233,20211230,1
124238,20211230,1
124243,20211230,1
124248,20211230,1
124253,20211230,1
124258,20211230,1
124263,20211230,1
124268,20211230,1
124273,20211230,1
124278,20211230,1
124281,20211230,1
124282,20211230,1
124283,20211230,1
124288,20211230,1
124297,20211230,1
124302,20211230,1
124308,20211230,1
124313,20211230,1
124322,20211230,1
124328,20211230,1
124333,20211230,1
124338,20211230,1
124347,20211230,1
124352,20211230,1
124357,20211230,1
124362,20211230,1
124367,20211230,1
124372,20211230,1
124377,20211230,1
124382,20211230,1
124387,20211230,1
124388,20211230,1
124393,20211230,1
124394,20211230,1
124399,20211230,1
124404,20211230,1
124409,20211230,1
124414,20211230,1
124419,20211230,1
124424,20211230,1
124429,20211230,1
124434,20211230,1
124435,20211230,1
124440,20211230,1
124445,20211230,1
124450,20211230,1
124451,20211230,1
124452,20211230,1
124457,20211230,1
124462,20211230,1
124467,20211230,1
124472,20211230,1
124473,20211230,1
124478,20211230,1
124479,20211230,1
124484,20211230,1
124485,20211230,1
124490,20211230,1
124495,20211230,1
124500,20211230,1
124501,20211230,1
124502,20211230,1
124503,20211230,1
124508,20211230,1
124509,20211230,1
124514,20211230,1
124519,20211230,1
124524,20211230,1
124525,20211230,1
124530,20211230,1
124535,20211230,1
124540,20211230,1
124545,20211230,1
124550,20211230,1
124551,20211230,1
124552,20211230,1
124553,20211230,1
124558,20211230,1
124563,20211230,1
124564,20211230,1
124569,20211230,1
124570,20211230,1
124575,20211230,1
124580,20211230,1
124585,20211230,1
124590,20211230,1
124595,20211230,1
124600,20211230,1
124605,20211230,1
124610,20211230,1
124615,20211230,1
124620,20211230,1
124625,20211230,1
124626,20211230,1
124627,20211230,1
124632,20211230,1
124637,20211230,1
124642,20211230,1
124643,20211230,1
124648,20211230,1
124653,20211230,1
124658,20211230,1
124663,20211230,1
124668,20211230,1
124669,20211230,1
124670,20211230,1
124671,20211230,1
124676,20211230,1
124681,20211230,1
124684,20211230,1
124689,20211230,1
124694,20211230,1
124699,20211230,1
123608,20211231,1
124040,20211231,1
124045,20211231,1
124050,20211231,1
124055,20211231,1
124058,20211231,1
124063,20211231,1
124068,20211231,1
124073,20211231,1
124078,20211231,1
124083,20211231,1
124088,20211231,1
124093,20211231,1
124098,20211231,1
124103,20211231,1
124108,20211231,1
124113,20211231,1
124118,20211231,1
124123,20211231,1
124128,20211231,1
124133,20211231,1
124138,20211231,1
124143,20211231,1
124148,20211231,1
124153,20211231,1
124158,20211231,1
124163,20211231,1
124168,20211231,1
124173,20211231,1
124174,20211231,1
124175,20211231,1
124180,20211231,1
124185,20211231,1
124190,20211231,1
124195,20211231,1
124200,20211231,1
124205,20211231,1
124206,20211231,1
124211,20211231,1
124222,20211231,1
124227,20211231,1
124228,20211231,1
124229,20211231,1
124230,20211231,1
124233,20211231,1
124238,20211231,1
124243,20211231,1
124248,20211231,1
124253,20211231,1
124258,20211231,1
124263,20211231,1
124268,20211231,1
124273,20211231,1
124278,20211231,1
124281,20211231,1
124282,20211231,1
124283,20211231,1
124288,20211231,1
124297,20211231,1
124302,20211231,1
124308,20211231,1
124313,20211231,1
124322,20211231,1
124328,20211231,1
124333,20211231,1
124338,20211231,1
124347,20211231,1
124352,20211231,1
124357,20211231,1
124362,20211231,1
124367,20211231,1
124372,20211231,1
124377,20211231,1
124382,20211231,1
124387,20211231,1
124388,20211231,1
124393,20211231,1
124394,20211231,1
124399,20211231,1
124404,20211231,1
124409,20211231,1
124414,20211231,1
124419,20211231,1
124424,20211231,1
124429,20211231,1
124434,20211231,1
124435,20211231,1
124440,20211231,1
124445,20211231,1
124450,20211231,1
124451,20211231,1
124452,20211231,1
124457,20211231,1
124462,20211231,1
124467,20211231,1
124472,20211231,1
124473,20211231,1
124478,20211231,1
124479,20211231,1
124484,20211231,1
124485,20211231,1
124490,20211231,1
124495,20211231,1
124500,20211231,1
124501,20211231,1
124502,20211231,1
124503,20211231,1
124508,20211231,1
124509,20211231,1
124514,20211231,1
124519,20211231,1
124524,20211231,1
124525,20211231,1
124530,20211231,1
124535,20211231,1
124540,20211231,1
124545,20211231,1
124550,20211231,1
124551,20211231,1
124552,20211231,1
124553,20211231,1
124558,20211231,1
124563,20211231,1
124564,20211231,1
124569,20211231,1
124570,20211231,1
124575,20211231,1
124580,20211231,1
124585,20211231,1
124590,20211231,1
124595,20211231,1
124600,20211231,1
124605,20211231,1
124610,20211231,1
124615,20211231,1
124620,20211231,1
124625,20211231,1
124626,20211231,1
124627,20211231,1
124632,20211231,1
124637,20211231,1
124642,20211231,1
124643,20211231,1
124648,20211231,1
124653,20211231,1
124658,20211231,1
124663,20211231,1
124668,20211231,1
124669,20211231,1
124670,20211231,1
124671,20211231,1
124676,20211231,1
124681,20211231,1
124684,20211231,1
124689,20211231,1
124694,20211231,1
124699,20211231,1
124038,20220101,1
124043,20220101,1
124048,20220101,1
124053,20220101,1
124061,20220101,1
124066,20220101,1
124071,20220101,1
124076,20220101,1
124081,20220101,1
124086,20220101,1
124091,20220101,1
124096,20220101,1
124101,20220101,1
124106,20220101,1
124111,20220101,1
124116,20220101,1
124121,20220101,1
124126,20220101,1
124131,20220101,1
124136,20220101,1
124141,20220101,1
124146,20220101,1
124151,20220101,1
124156,20220101,1
124161,20220101,1
124166,20220101,1
124171,20220101,1
124178,20220101,1
124183,20220101,1
124188,20220101,1
124193,20220101,1
124198,20220101,1
124203,20220101,1
124209,20220101,1
124220,20220101,1
124225,20220101,1
124236,20220101,1
124241,20220101,1
124246,20220101,1
124251,20220101,1
124256,20220101,1
124261,20220101,1
124266,20220101,1
124271,20220101,1
124276,20220101,1
124286,20220101,1
124291,20220101,1
124295,20220101,1
124300,20220101,1
124306,20220101,1
124311,20220101,1
124316,20220101,1
124320,20220101,1
124326,20220101,1
124331,20220101,1
124336,20220101,1
124341,20220101,1
124345,20220101,1
124350,20220101,1
124355,20220101,1
124360,20220101,1
124365,20220101,1
124370,20220101,1
124375,20220101,1
124380,20220101,1
124385,20220101,1
124391,20220101,1
124397,20220101,1
124402,20220101,1
124407,20220101,1
124412,20220101,1
124417,20220101,1
124422,20220101,1
124427,20220101,1
124432,20220101,1
124438,20220101,1
124443,20220101,1
124448,20220101,1
124455,20220101,1
124460,20220101,1
124465,20220101,1
124470,20220101,1
124476,20220101,1
124482,20220101,1
124488,20220101,1
124493,20220101,1
124498,20220101,1
124506,20220101,1
124512,20220101,1
124517,20220101,1
124522,20220101,1
124528,20220101,1
124533,20220101,1
124538,20220101,1
124543,20220101,1
124548,20220101,1
124556,20220101,1
124561,20220101,1
124567,20220101,1
124573,20220101,1
124578,20220101,1
124583,20220101,1
124588,20220101,1
124593,20220101,1
124598,20220101,1
124603,20220101,1
124608,20220101,1
124613,20220101,1
124618,20220101,1
124623,20220101,1
124630,20220101,1
124635,20220101,1
124640,20220101,1
124646,20220101,1
124651,20220101,1
124656,20220101,1
124661,20220101,1
124666,20220101,1
124674,20220101,1
124679,20220101,1
124687,20220101,1
124692,20220101,1
124697,20220101,1
124038,20220102,1
124043,20220102,1
124048,20220102,1
124053,20220102,1
124061,20220102,1
124066,20220102,1
124071,20220102,1
124076,20220102,1
124081,20220102,1
124086,20220102,1
124091,20220102,1
124096,20220102,1
124101,20220102,1
124106,20220102,1
124111,20220102,1
124116,20220102,1
124121,20220102,1
124126,20220102,1
124131,20220102,1
124136,20220102,1
124141,20220102,1
124146,20220102,1
124151,20220102,1
124156,20220102,1
124161,20220102,1
124166,20220102,1
124171,20220102,1
124178,20220102,1
124183,20220102,1
124188,20220102,1
124193,20220102,1
124198,20220102,1
124203,20220102,1
124209,20220102,1
124220,20220102,1
124225,20220102,1
124236,20220102,1
124241,20220102,1
124246,20220102,1
124251,20220102,1
124256,20220102,1
124261,20220102,1
124266,20220102,1
124271,20220102,1
124276,20220102,1
124286,20220102,1
124291,20220102,1
124295,20220102,1
124300,20220102,1
124306,20220102,1
124311,20220102,1
124316,20220102,1
124320,20220102,1
124326,20220102,1
124331,20220102,1
124336,20220102,1
124341,20220102,1
124345,20220102,1
124350,20220102,1
124355,20220102,1
124360,20220102,1
124365,20220102,1
124370,20220102,1
124375,20220102,1
124380,20220102,1
124385,20220102,1
124391,20220102,1
124397,20220102,1
124402,20220102,1
124407,20220102,1
124412,20220102,1
124417,20220102,1
124422,20220102,1
124427,20220102,1
124432,20220102,1
124438,20220102,1
124443,20220102,1
124448,20220102,1
124455,20220102,1
124460,20220102,1
124465,20220102,1
124470,20220102,1
124476,20220102,1
124482,20220102,1
124488,20220102,1
124493,20220102,1
124498,20220102,1
124506,20220102,1
124512,20220102,1
124517,20220102,1
124522,20220102,1
124528,20220102,1
124533,20220102,1
124538,20220102,1
124543,20220102,1
124548,20220102,1
124556,20220102,1
124561,20220102,1
124567,20220102,1
124573,20220102,1
124578,20220102,1
124583,20220102,1
124588,20220102,1
124593,20220102,1
124598,20220102,1
124603,20220102,1
124608,20220102,1
124613,20220102,1
124618,20220102,1
124623,20220102,1
124630,20220102,1
124635,20220102,1
124640,20220102,1
124646,20220102,1
124651,20220102,1
124656,20220102,1
